data,godzina,godzina_brokera,typ_zdarzenia,rezultat_adx,adx_di_cross_raw,rezultat_mcad,rezultat_ichimoku,sygnal,nr_scenariusza,nr_scenariusza_zamkniecia,warunki_scenariusza
2026-03-27,19:35:00,2026-03-27 19:35:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640100000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:35:00,2026-03-27 19:35:00,INDICATOR_MCAD,Boczny (INCREASING) 1774640100000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:35:00,2026-03-27 19:35:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640100000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:40:00,2026-03-27 19:40:00,INDICATOR_MCAD,Boczny (INCREASING) 1774640400000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:40:00,2026-03-27 19:40:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640400000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:40:00,2026-03-27 19:40:00,INDICATOR_MCAD,Boczny (INCREASING) 1774640400000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:40:00,2026-03-27 19:40:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640400000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:45:00,2026-03-27 19:45:00,INDICATOR_MCAD,Boczny (INCREASING) 1774640700000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:45:00,2026-03-27 19:45:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640700000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:45:00,2026-03-27 19:45:00,INDICATOR_MCAD,Boczny (INCREASING) 1774640700000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:45:00,2026-03-27 19:45:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774640700000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,19:50:00,2026-03-27 19:50:00,INDICATOR_MCAD,Boczny (INCREASING) 1774641000000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,19:50:00,2026-03-27 19:50:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774641000000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:15:00,2026-03-27 21:15:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646100000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:15:00,2026-03-27 21:15:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646100000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:15:00,2026-03-27 21:15:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646100000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:15:00,2026-03-27 21:15:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646100000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:20:00,2026-03-27 21:20:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646400000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:20:00,2026-03-27 21:20:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646400000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:20:00,2026-03-27 21:20:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646400000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:20:00,2026-03-27 21:20:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646400000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:25:00,2026-03-27 21:25:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646700000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:25:00,2026-03-27 21:25:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646700000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:25:00,2026-03-27 21:25:00,INDICATOR_MCAD,Boczny (INCREASING) 1774646700000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:25:00,2026-03-27 21:25:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774646700000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:30:00,2026-03-27 21:30:00,INDICATOR_MCAD,Boczny (INCREASING) 1774647000000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:30:00,2026-03-27 21:30:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774647000000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:30:00,2026-03-27 21:30:00,INDICATOR_MCAD,Boczny (INCREASING) 1774647000000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:30:00,2026-03-27 21:30:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774647000000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_kiusen_result_enum.Przeciecie_do_gory ,1774434900000 , 2026-03-25 10:35:00 | ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:35:00,2026-03-27 21:35:00,INDICATOR_MCAD,Boczny (INCREASING) 1774647300000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:35:00,2026-03-27 21:35:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774647300000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:35:00,2026-03-27 21:35:00,INDICATOR_MCAD,Boczny (INCREASING) 1774647300000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:35:00,2026-03-27 21:35:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774647300000,BRAK,Spadek_przeciecie,"K: ichi_crossover_price_senokuspan_result_enum.Przeciecie_do_gory ,1774435200000 , 2026-03-25 10:40:00 ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:40:00,2026-03-27 21:40:00,INDICATOR_MCAD,Boczny (DECREASING) 1774647600000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:40:00,2026-03-27 21:40:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774647600000,BRAK,Spadek_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:40:00,2026-03-27 21:40:00,INDICATOR_MCAD,Boczny (DECREASING) 1774647600000,BRAK,Spadek_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:40:00,2026-03-27 21:40:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774647600000,BRAK,Spadek_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:45:00,2026-03-27 21:45:00,INDICATOR_MCAD,Boczny (DECREASING) 1774647900000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:45:00,2026-03-27 21:45:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774647900000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:45:00,2026-03-27 21:45:00,INDICATOR_MCAD,Boczny (DECREASING) 1774647900000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:45:00,2026-03-27 21:45:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774647900000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:50:00,2026-03-27 21:50:00,INDICATOR_MCAD,Boczny (DECREASING) 1774648200000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:50:00,2026-03-27 21:50:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774648200000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:50:00,2026-03-27 21:50:00,INDICATOR_MCAD,Boczny (DECREASING) 1774648200000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:50:00,2026-03-27 21:50:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774648200000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:55:00,2026-03-27 21:55:00,INDICATOR_MCAD,Boczny (DECREASING) 1774648500000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:55:00,2026-03-27 21:55:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774648500000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,21:55:00,2026-03-27 21:55:00,INDICATOR_MCAD,Boczny (DECREASING) 1774648500000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,21:55:00,2026-03-27 21:55:00,INDICATOR_ICHIMOKU,Boczny (DECREASING) 1774648500000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,22:00:00,2026-03-27 22:00:00,INDICATOR_MCAD,Boczny (INCREASING) 1774648800000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,22:00:00,2026-03-27 22:00:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774648800000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,22:00:00,2026-03-27 22:00:00,INDICATOR_MCAD,Boczny (INCREASING) 1774648800000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,22:00:00,2026-03-27 22:00:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774648800000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
2026-03-27,22:05:00,2026-03-27 22:05:00,INDICATOR_MCAD,Boczny (INCREASING) 1774649100000,BRAK,Wzrost_przeciecie,BRAK,BRAK,BRAK,BRAK,BRAK
2026-03-27,22:05:00,2026-03-27 22:05:00,INDICATOR_ICHIMOKU,Boczny (INCREASING) 1774649100000,BRAK,Wzrost_przeciecie,"K: BRAK ; S: ichi_crossover_tenkansen_kiusen_result_enum.Przeciecie_do_dolu ,1774639500000 , 2026-03-27 19:25:00",BRAK,BRAK,BRAK,BRAK
